date,open,high,low,close,volume,currency
2018-09-10,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-11,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-12,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-13,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-14,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-15,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-16,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-17,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-18,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-19,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-20,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-21,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-22,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-23,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-24,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-25,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-26,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-27,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-28,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-29,0.0,0.0,0.0,0.0,0.0,Aptos
2018-09-30,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-01,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-02,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-03,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-04,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-05,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-06,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-07,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-08,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-09,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-10,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-11,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-12,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-13,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-14,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-15,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-16,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-17,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-18,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-19,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-20,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-21,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-22,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-23,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-24,0.0,0.0,0.0,0.0,0.0,Aptos
2018-10-25,0.0,0.0,0.0,0.0,0.0,Aptos
