date,open,high,low,close,volume,currency
2018-10-25,0.02379,0.02395,0.02341,0.02361,159967.34,TRON
2018-10-26,0.02361,0.02408,0.02305,0.024,102633.37,TRON
2018-10-27,0.024,0.02413,0.02342,0.0235,241772.56,TRON
2018-10-28,0.0235,0.02384,0.02344,0.02377,75138.67,TRON
2018-10-29,0.02377,0.02383,0.0219,0.02226,305640.28,TRON
2018-10-30,0.02226,0.02338,0.02216,0.02236,115488.52,TRON
2018-10-31,0.02236,0.02283,0.02171,0.02251,162933.96,TRON
2018-11-01,0.02251,0.02286,0.02218,0.02257,160707.92,TRON
2018-11-02,0.02257,0.0234,0.02248,0.02308,216244.69,TRON
2018-11-03,0.02308,0.02313,0.02213,0.02284,112645.05,TRON
2018-11-04,0.02284,0.02395,0.02237,0.02368,304237.44,TRON
2018-11-05,0.02368,0.02406,0.02336,0.02392,264752.43,TRON
2018-11-06,0.02392,0.02483,0.02381,0.02474,332577.36,TRON
2018-11-07,0.02474,0.02503,0.0238,0.0241,255977.07,TRON
2018-11-08,0.0241,0.02428,0.02321,0.02331,224277.09,TRON
2018-11-09,0.02335,0.02364,0.02294,0.0233,152748.97,TRON
2018-11-10,0.0233,0.02348,0.02297,0.02314,164293.17,TRON
2018-11-11,0.02314,0.02334,0.02278,0.02307,152903.2,TRON
2018-11-12,0.02307,0.02331,0.02238,0.02279,143617.59,TRON
2018-11-13,0.02279,0.02298,0.02232,0.02241,141853.71,TRON
2018-11-14,0.02241,0.02263,0.0187,0.01991,997208.21,TRON
2018-11-15,0.01991,0.02006,0.01761,0.01942,429839.6,TRON
2018-11-16,0.01942,0.01982,0.0188,0.01917,190330.66,TRON
2018-11-17,0.01917,0.01959,0.01866,0.01929,102226.2,TRON
2018-11-18,0.01929,0.01986,0.01893,0.01903,249120.46,TRON
2018-11-19,0.01903,0.01972,0.0158,0.01598,568009.49,TRON
2018-11-20,0.01598,0.01672,0.01259,0.0142,1059486.19,TRON
2018-11-21,0.0142,0.01521,0.01367,0.01489,658739.52,TRON
2018-11-22,0.01489,0.01554,0.01383,0.01387,184238.76,TRON
2018-11-23,0.01387,0.01429,0.01326,0.01392,202249.04,TRON
2018-11-24,0.01392,0.01444,0.01216,0.01268,238377.43,TRON
2018-11-25,0.01268,0.01305,0.01103,0.01259,258726.1,TRON
2018-11-26,0.01259,0.01319,0.01138,0.01192,249301.52,TRON
2018-11-27,0.01192,0.0124,0.01141,0.01205,172180.3,TRON
2018-11-28,0.01205,0.016,0.01205,0.01488,629046.82,TRON
2018-11-29,0.01488,0.01716,0.01452,0.01573,430535.21,TRON
2018-11-30,0.01573,0.01593,0.01361,0.01457,322257.37,TRON
2018-12-01,0.01457,0.01573,0.01404,0.01528,303603.32,TRON
2018-12-02,0.01528,0.0158,0.01465,0.01505,155831.17,TRON
2018-12-03,0.01505,0.01522,0.01359,0.01443,232700.69,TRON
2018-12-04,0.01443,0.01573,0.01356,0.01452,181127.81,TRON
2018-12-05,0.01452,0.01519,0.01403,0.01407,152552.45,TRON
2018-12-06,0.01407,0.01471,0.01288,0.01295,222627.08,TRON
2018-12-07,0.01295,0.0137,0.01231,0.01342,288755.48,TRON
2018-12-08,0.01342,0.01416,0.01297,0.01373,194951.6,TRON
2018-12-09,0.01373,0.01441,0.01347,0.01393,172710.31,TRON
2018-12-10,0.01393,0.01405,0.01317,0.0135,172882.93,TRON
2018-12-11,0.0135,0.01388,0.01319,0.01352,76865.49,TRON
2018-12-12,0.01352,0.01416,0.01325,0.01362,179092.19,TRON
2018-12-13,0.01362,0.0139,0.01319,0.01342,105483.76,TRON
2018-12-14,0.01342,0.0136,0.01267,0.01306,231564.5,TRON
2018-12-15,0.01306,0.01352,0.01275,0.01297,66218.32,TRON
2018-12-16,0.01297,0.01362,0.01293,0.01322,135696.92,TRON
2018-12-17,0.01322,0.01505,0.01321,0.01452,270971.53,TRON
2018-12-18,0.01452,0.01515,0.01414,0.01515,186922.69,TRON
2018-12-19,0.01515,0.01802,0.01505,0.0159,631743.59,TRON
2018-12-20,0.0159,0.0179,0.01552,0.01768,413634.12,TRON
2018-12-21,0.01768,0.02302,0.01732,0.0204,1222948.51,TRON
2018-12-22,0.0204,0.0219,0.01895,0.02141,471255.18,TRON
2018-12-23,0.02141,0.02264,0.02061,0.02134,378630.94,TRON
2018-12-24,0.02134,0.02417,0.02068,0.02127,640784.96,TRON
2018-12-25,0.02127,0.02135,0.01891,0.02056,290964.13,TRON
2018-12-26,0.02056,0.02146,0.0198,0.02072,364896.08,TRON
2018-12-27,0.02072,0.02085,0.01856,0.01882,397532.72,TRON
2018-12-28,0.01882,0.02154,0.01837,0.02119,444357.38,TRON
2018-12-29,0.02119,0.02154,0.02013,0.02033,275417.28,TRON
2018-12-30,0.02033,0.02087,0.01972,0.02055,142609.32,TRON
2018-12-31,0.02055,0.02055,0.01896,0.0192,189971.25,TRON
2019-01-01,0.0192,0.02024,0.01889,0.02008,293550.72,TRON
2019-01-02,0.02008,0.02095,0.01971,0.02077,203831.41,TRON
2019-01-03,0.02077,0.02134,0.02006,0.02052,295076.34,TRON
2019-01-04,0.02052,0.02253,0.02029,0.02207,576826.44,TRON
2019-01-05,0.02207,0.02414,0.02193,0.02266,711922.83,TRON
2019-01-06,0.02266,0.02403,0.02219,0.02352,430243.04,TRON
2019-01-07,0.02352,0.02485,0.02097,0.02408,269863.69,TRON
2019-01-08,0.02408,0.02727,0.02351,0.02675,1183850.89,TRON
2019-01-09,0.02675,0.03025,0.02612,0.0287,1497327.03,TRON
2019-01-10,0.0287,0.03543,0.02443,0.02632,3384502.09,TRON
2019-01-11,0.02632,0.02831,0.02494,0.02533,1028419.56,TRON
2019-01-12,0.02533,0.02537,0.02328,0.02385,694213.91,TRON
2019-01-13,0.02385,0.02414,0.02109,0.02153,776508.9,TRON
2019-01-14,0.02153,0.02629,0.02103,0.02615,1555166.34,TRON
2019-01-15,0.02615,0.02692,0.02392,0.02483,820770.32,TRON
2019-01-16,0.02483,0.02567,0.02389,0.02558,377375.37,TRON
2019-01-17,0.02558,0.02645,0.02426,0.02567,595963.56,TRON
2019-01-18,0.02567,0.02594,0.02494,0.02511,283536.32,TRON
2019-01-19,0.02511,0.02575,0.02402,0.02491,385568.82,TRON
2019-01-20,0.02491,0.02517,0.02334,0.024,382359.6,TRON
2019-01-21,0.024,0.02601,0.02372,0.02591,699676.75,TRON
2019-01-22,0.02591,0.0272,0.02518,0.02667,653320.22,TRON
2019-01-23,0.02667,0.02764,0.02586,0.02686,478743.46,TRON
2019-01-24,0.02686,0.02763,0.0264,0.02734,287001.24,TRON
2019-01-25,0.02734,0.02759,0.02679,0.02701,285370.27,TRON
2019-01-26,0.02701,0.02963,0.02699,0.02891,606998.98,TRON
2019-01-27,0.02891,0.03128,0.02861,0.02947,1006079.76,TRON
2019-01-28,0.02947,0.02947,0.02556,0.02726,1058836.39,TRON
2019-01-29,0.02726,0.02829,0.02638,0.02772,499713.86,TRON
2019-01-30,0.02772,0.0285,0.02714,0.02765,498092.38,TRON
2019-01-31,0.02765,0.0281,0.02544,0.0256,489122.06,TRON
2019-02-01,0.0256,0.02702,0.02437,0.02658,551943.56,TRON
2019-02-02,0.02658,0.02681,0.02596,0.02654,159637.94,TRON
2019-02-03,0.02654,0.02658,0.02532,0.02566,232834.53,TRON
2019-02-04,0.02566,0.02953,0.02517,0.02718,1362512.32,TRON
2019-02-05,0.02718,0.0281,0.02609,0.02659,255039.1,TRON
2019-02-06,0.02659,0.02681,0.0253,0.02588,353212.43,TRON
2019-02-07,0.02588,0.02685,0.02514,0.02618,162140.83,TRON
2019-02-08,0.02618,0.0277,0.02576,0.0272,565270.67,TRON
2019-02-09,0.0272,0.02784,0.02647,0.02667,269069.85,TRON
2019-02-10,0.02667,0.02691,0.02542,0.02617,526306.89,TRON
2019-02-11,0.02617,0.02658,0.02448,0.02505,595853.5,TRON
2019-02-12,0.02505,0.02521,0.02398,0.02491,354538.32,TRON
2019-02-13,0.02491,0.02561,0.02401,0.02445,273305.19,TRON
2019-02-14,0.02445,0.02482,0.02358,0.02382,204191.3,TRON
2019-02-15,0.02382,0.02463,0.02361,0.02416,232038.81,TRON
2019-02-16,0.02416,0.02449,0.02372,0.02405,128614.29,TRON
2019-02-17,0.02405,0.02455,0.02399,0.02429,212133.79,TRON
2019-02-18,0.02429,0.02576,0.02417,0.02525,610022.38,TRON
2019-02-19,0.02525,0.02642,0.02499,0.02499,500782.93,TRON
2019-02-20,0.02499,0.02576,0.02458,0.02527,260763.26,TRON
2019-02-21,0.02527,0.02582,0.02469,0.02491,280448.69,TRON
2019-02-22,0.02491,0.02552,0.02491,0.0255,120968.38,TRON
2019-02-23,0.0255,0.02591,0.02498,0.02588,314427.22,TRON
2019-02-24,0.02588,0.0278,0.02278,0.02384,966900.43,TRON
2019-02-25,0.02384,0.02517,0.02384,0.02467,363006.32,TRON
2019-02-26,0.02467,0.02501,0.024,0.02463,130528.64,TRON
2019-02-27,0.02463,0.02499,0.02387,0.02459,227631.99,TRON
2019-02-28,0.02459,0.02489,0.02396,0.0242,263710.64,TRON
2019-03-01,0.0242,0.02449,0.02402,0.02413,88999.96,TRON
2019-03-02,0.02413,0.02422,0.02253,0.02341,472981.69,TRON
2019-03-03,0.02341,0.0237,0.02288,0.02301,90714.44,TRON
2019-03-04,0.02301,0.02351,0.02111,0.02324,472581.53,TRON
2019-03-05,0.02324,0.02452,0.0223,0.02429,362838.02,TRON
2019-03-06,0.02429,0.02437,0.02338,0.02374,175321.87,TRON
2019-03-07,0.02374,0.02407,0.02312,0.02349,203064.75,TRON
2019-03-08,0.02349,0.02357,0.02254,0.02295,185614.24,TRON
2019-03-09,0.02295,0.02337,0.0224,0.02337,119761.87,TRON
2019-03-10,0.02337,0.02371,0.02261,0.02331,109557.09,TRON
2019-03-11,0.02331,0.02341,0.02231,0.02266,196330.57,TRON
2019-03-12,0.02266,0.023,0.02185,0.02292,111642.59,TRON
2019-03-13,0.02292,0.023,0.02237,0.0226,88735.67,TRON
2019-03-14,0.0226,0.02326,0.02256,0.02283,99654.22,TRON
2019-03-15,0.02283,0.02348,0.02256,0.02332,141648.2,TRON
2019-03-16,0.02332,0.02393,0.02309,0.02353,157867.44,TRON
2019-03-17,0.02353,0.02374,0.02252,0.02334,152223.6,TRON
2019-03-18,0.02334,0.02365,0.0224,0.02294,167687.27,TRON
2019-03-19,0.02294,0.0233,0.02257,0.02314,77816.05,TRON
2019-03-20,0.02314,0.0233,0.02268,0.02328,83878.74,TRON
2019-03-21,0.02328,0.0233,0.02228,0.02253,310092.62,TRON
2019-03-22,0.02253,0.0234,0.02249,0.023,86981.94,TRON
2019-03-23,0.023,0.02472,0.0228,0.02461,299236.2,TRON
2019-03-24,0.02461,0.02465,0.02323,0.02366,186191.38,TRON
2019-03-25,0.02366,0.02384,0.02236,0.02297,210856.17,TRON
2019-03-26,0.02297,0.023,0.02136,0.02281,138089.9,TRON
2019-03-27,0.02281,0.02377,0.0223,0.02365,192070.34,TRON
2019-03-28,0.02365,0.0237,0.02295,0.02343,195349.23,TRON
2019-03-29,0.02343,0.02419,0.02326,0.0237,453893.21,TRON
2019-03-30,0.0237,0.02388,0.02329,0.02357,156164.51,TRON
2019-03-31,0.02357,0.02381,0.02336,0.02374,138295.26,TRON
2019-04-01,0.02374,0.02528,0.02349,0.02456,343992.28,TRON
2019-04-02,0.02456,0.02721,0.02456,0.02702,815021.52,TRON
2019-04-03,0.02702,0.02941,0.02474,0.02601,1181067.61,TRON
2019-04-04,0.02601,0.02697,0.02507,0.02589,350751.55,TRON
2019-04-05,0.02589,0.02783,0.02589,0.02741,309765.09,TRON
2019-04-06,0.02741,0.02761,0.02657,0.02696,362899.21,TRON
2019-04-07,0.02696,0.02975,0.02679,0.02905,757222.18,TRON
2019-04-08,0.02905,0.03192,0.02769,0.03084,1020988.39,TRON
2019-04-09,0.03084,0.03138,0.02915,0.03019,597945.45,TRON
2019-04-10,0.03019,0.03111,0.02927,0.03005,455546.76,TRON
2019-04-11,0.03005,0.03012,0.02544,0.02676,599788.74,TRON
2019-04-12,0.02676,0.02729,0.02564,0.02676,224683.35,TRON
2019-04-13,0.02676,0.0271,0.02613,0.02634,212526.91,TRON
2019-04-14,0.02634,0.02738,0.02617,0.02723,157021.24,TRON
2019-04-15,0.02723,0.02771,0.02575,0.02645,275933.24,TRON
2019-04-16,0.02645,0.02715,0.02588,0.02699,254543.49,TRON
2019-04-17,0.02699,0.02711,0.02652,0.02685,219534.03,TRON
2019-04-18,0.02685,0.02738,0.02679,0.02696,207197.24,TRON
2019-04-19,0.02696,0.02706,0.0262,0.02649,151743.55,TRON
2019-04-20,0.02649,0.0267,0.02594,0.02622,119932.9,TRON
2019-04-21,0.02622,0.02641,0.02445,0.02513,239793.33,TRON
2019-04-22,0.02513,0.02564,0.02478,0.02524,158793.19,TRON
2019-04-23,0.02524,0.02543,0.02436,0.0244,170922.34,TRON
2019-04-24,0.0244,0.02457,0.023,0.02349,314896.86,TRON
2019-04-25,0.02349,0.02555,0.02258,0.0229,468691.01,TRON
2019-04-26,0.0229,0.02447,0.02237,0.02395,395975.64,TRON
2019-04-27,0.02395,0.02413,0.0234,0.02374,111828.44,TRON
2019-04-28,0.02375,0.02418,0.02355,0.02401,137044.41,TRON
2019-04-29,0.02401,0.02401,0.02258,0.02322,191165.97,TRON
2019-04-30,0.02322,0.02465,0.02215,0.02444,201803.31,TRON
2019-05-01,0.02444,0.02463,0.02301,0.02388,142063.78,TRON
2019-05-02,0.02388,0.02422,0.02305,0.02362,82773.09,TRON
2019-05-03,0.02362,0.0247,0.02303,0.02413,219389.6,TRON
2019-05-04,0.02413,0.02497,0.02259,0.02371,297734.58,TRON
2019-05-05,0.02371,0.02419,0.02272,0.02406,259210.1,TRON
2019-05-06,0.02406,0.02482,0.02256,0.02397,249944.88,TRON
2019-05-07,0.02397,0.02508,0.02351,0.02406,241785.97,TRON
2019-05-08,0.02406,0.02569,0.02356,0.02506,354955.36,TRON
2019-05-09,0.02506,0.02533,0.02322,0.02347,286655.58,TRON
2019-05-10,0.02347,0.024,0.02248,0.02369,273915.04,TRON
2019-05-11,0.02369,0.02653,0.02329,0.02507,532050.61,TRON
2019-05-12,0.02507,0.0256,0.02318,0.02378,496475.35,TRON
2019-05-13,0.02378,0.02542,0.02372,0.0244,632472.2,TRON
2019-05-14,0.0244,0.02762,0.02433,0.02733,870540.01,TRON
2019-05-15,0.02733,0.03138,0.02709,0.03099,1051139.15,TRON
2019-05-16,0.03099,0.03291,0.02717,0.02842,1397152.33,TRON
2019-05-17,0.02842,0.02892,0.02441,0.02716,1159860.83,TRON
2019-05-18,0.02716,0.02785,0.02621,0.02657,318929.47,TRON
2019-05-19,0.02657,0.02875,0.0265,0.02833,541163.81,TRON
2019-05-20,0.02833,0.0284,0.02652,0.0279,586975.03,TRON
2019-05-21,0.0279,0.02977,0.02743,0.02842,513188.74,TRON
2019-05-22,0.02842,0.02895,0.02609,0.02658,390039.19,TRON
2019-05-23,0.02658,0.0273,0.02571,0.02686,253030.83,TRON
2019-05-24,0.02686,0.02827,0.02656,0.02757,386522.84,TRON
2019-05-25,0.02757,0.02874,0.02696,0.02751,350137.56,TRON
2019-05-26,0.02751,0.03196,0.02688,0.03114,1125203.99,TRON
2019-05-27,0.03114,0.0365,0.03096,0.03524,1429187.29,TRON
2019-05-28,0.03524,0.03685,0.03274,0.03475,1075663.53,TRON
2019-05-29,0.03475,0.03491,0.0321,0.03367,524372.81,TRON
2019-05-30,0.03367,0.03568,0.02973,0.03116,1510311.82,TRON
2019-05-31,0.03116,0.03311,0.03028,0.03297,818382.05,TRON
2019-06-01,0.03297,0.03911,0.0325,0.03754,2039750.5,TRON
2019-06-02,0.03754,0.04086,0.03689,0.03835,1629582.31,TRON
2019-06-03,0.03835,0.03928,0.03319,0.03387,1970859.98,TRON
2019-06-04,0.03387,0.03608,0.03138,0.03518,1271973.14,TRON
2019-06-05,0.03518,0.03577,0.03281,0.03429,642666.8,TRON
2019-06-06,0.03429,0.03429,0.0308,0.03278,556546.23,TRON
2019-06-07,0.03278,0.03439,0.03243,0.03365,638280.49,TRON
2019-06-08,0.03365,0.03378,0.03179,0.03213,319983.77,TRON
2019-06-09,0.03213,0.03252,0.02913,0.0298,555025.59,TRON
2019-06-10,0.0298,0.03177,0.02919,0.03166,557991.81,TRON
2019-06-11,0.03166,0.03166,0.03005,0.03107,367057.42,TRON
2019-06-12,0.03107,0.03365,0.03102,0.03365,991048.34,TRON
2019-06-13,0.03365,0.03372,0.03234,0.03266,391135.62,TRON
2019-06-14,0.03266,0.03283,0.03076,0.03199,859701.42,TRON
2019-06-15,0.03199,0.03289,0.03178,0.03273,577568.39,TRON
2019-06-16,0.03273,0.03372,0.03226,0.03275,628678.19,TRON
2019-06-17,0.03275,0.03399,0.03244,0.03376,507667.15,TRON
2019-06-18,0.03376,0.034,0.03213,0.03298,405726.66,TRON
2019-06-19,0.03298,0.03366,0.03255,0.0333,342622.84,TRON
2019-06-20,0.0333,0.03361,0.03225,0.03268,336561.38,TRON
2019-06-21,0.03268,0.03385,0.03266,0.03323,661650.15,TRON
2019-06-22,0.03323,0.0377,0.03318,0.03723,1206753.57,TRON
2019-06-23,0.03723,0.03873,0.03611,0.03703,752962.57,TRON
2019-06-24,0.03703,0.03933,0.03612,0.03832,717975.11,TRON
2019-06-25,0.03832,0.04015,0.03729,0.0382,942955.04,TRON
2019-06-26,0.0382,0.03937,0.0338,0.03605,1770331.23,TRON
2019-06-27,0.03605,0.03675,0.03003,0.03214,1502293.08,TRON
2019-06-28,0.03214,0.03367,0.03168,0.03359,664912.04,TRON
2019-06-29,0.03359,0.03533,0.03207,0.03509,432114.01,TRON
2019-06-30,0.03509,0.03531,0.03173,0.03174,636707.54,TRON
2019-07-01,0.03174,0.03329,0.03087,0.03263,406541.58,TRON
2019-07-02,0.03263,0.03293,0.03036,0.03198,564995.57,TRON
2019-07-03,0.03198,0.03274,0.03173,0.03248,456036.99,TRON
2019-07-04,0.03248,0.03283,0.03108,0.03134,393772.49,TRON
2019-07-05,0.03134,0.03238,0.03105,0.03196,220049.08,TRON
2019-07-06,0.03196,0.03295,0.03176,0.03206,254982.8,TRON
2019-07-07,0.03206,0.03558,0.03193,0.035,461114.12,TRON
2019-07-08,0.035,0.0358,0.03347,0.03395,521505.3,TRON
2019-07-09,0.03395,0.03493,0.03355,0.0343,489167.91,TRON
2019-07-10,0.0343,0.03453,0.0312,0.03202,511524.8,TRON
2019-07-11,0.03202,0.03202,0.02706,0.02795,763740.27,TRON
2019-07-12,0.02795,0.02979,0.02767,0.02943,306987.29,TRON
2019-07-13,0.02943,0.02972,0.02767,0.02846,317596.2,TRON
2019-07-14,0.02846,0.02916,0.02502,0.02521,1091860.24,TRON
2019-07-15,0.02521,0.02578,0.02388,0.02523,519784.34,TRON
2019-07-16,0.02523,0.02567,0.02068,0.02095,912791.58,TRON
2019-07-17,0.02095,0.02382,0.02043,0.02286,606642.51,TRON
2019-07-18,0.02286,0.02596,0.02236,0.02566,531038.89,TRON
2019-07-19,0.02566,0.02812,0.02491,0.02812,539925.39,TRON
2019-07-20,0.02812,0.03061,0.02777,0.0289,437807.33,TRON
2019-07-21,0.0289,0.02979,0.02727,0.02913,268594.43,TRON
2019-07-22,0.02913,0.02995,0.02618,0.02656,442129.99,TRON
2019-07-23,0.02656,0.02697,0.02202,0.02434,877370.56,TRON
2019-07-24,0.02434,0.02463,0.02271,0.02386,398834.62,TRON
2019-07-25,0.02386,0.02449,0.02284,0.0233,296861.58,TRON
2019-07-26,0.0233,0.02377,0.02239,0.02323,188415.44,TRON
2019-07-27,0.02323,0.02383,0.02176,0.02205,212845.61,TRON
2019-07-28,0.02205,0.02309,0.02151,0.0225,169856.0,TRON
2019-07-29,0.0225,0.02297,0.02186,0.02207,222592.1,TRON
2019-07-30,0.02207,0.02265,0.02172,0.02236,81998.7,TRON
2019-07-31,0.02236,0.02275,0.02206,0.02243,500577.33,TRON
2019-08-01,0.02243,0.02259,0.02198,0.02231,107303.5,TRON
2019-08-02,0.02231,0.02242,0.02141,0.02183,195628.71,TRON
2019-08-03,0.02183,0.02208,0.02152,0.02188,99156.05,TRON
2019-08-04,0.02188,0.02285,0.02137,0.02223,267834.56,TRON
2019-08-05,0.02223,0.02336,0.022,0.02293,320660.42,TRON
2019-08-06,0.02293,0.02293,0.02155,0.02174,295395.75,TRON
2019-08-07,0.02174,0.02238,0.02145,0.02164,120102.07,TRON
2019-08-08,0.02164,0.02236,0.02135,0.02195,112211.77,TRON
2019-08-09,0.02195,0.02203,0.0195,0.01979,266497.79,TRON
2019-08-10,0.01979,0.02068,0.01949,0.02037,148279.99,TRON
2019-08-11,0.02037,0.0211,0.0201,0.02076,118724.96,TRON
2019-08-12,0.02076,0.02107,0.0203,0.02076,147156.93,TRON
2019-08-13,0.02076,0.02077,0.02001,0.0205,88922.31,TRON
2019-08-14,0.0205,0.02061,0.01768,0.01772,235120.63,TRON
2019-08-15,0.01772,0.01844,0.01594,0.01761,565350.39,TRON
2019-08-16,0.01761,0.01788,0.01657,0.01697,157836.88,TRON
2019-08-17,0.01697,0.0175,0.01684,0.01718,77640.08,TRON
2019-08-18,0.01718,0.01829,0.01693,0.01806,127291.18,TRON
2019-08-19,0.01806,0.01833,0.01772,0.01798,73644.04,TRON
2019-08-20,0.01798,0.01819,0.01735,0.01762,80854.84,TRON
2019-08-21,0.01762,0.01768,0.01643,0.01684,212755.76,TRON
2019-08-22,0.01684,0.01829,0.01675,0.01755,166010.93,TRON
2019-08-23,0.01755,0.01862,0.01743,0.01848,156390.56,TRON
2019-08-24,0.01848,0.0185,0.01761,0.01817,91124.04,TRON
2019-08-25,0.01817,0.01861,0.01765,0.01777,124734.16,TRON
2019-08-26,0.01777,0.01836,0.01765,0.01807,75834.77,TRON
2019-08-27,0.01807,0.01817,0.01751,0.01778,128597.3,TRON
2019-08-28,0.01778,0.01808,0.01548,0.01614,181271.52,TRON
2019-08-29,0.01614,0.01694,0.01531,0.01564,187262.74,TRON
2019-08-30,0.01564,0.01628,0.01541,0.01601,89768.81,TRON
2019-08-31,0.01601,0.01628,0.01542,0.01593,119200.43,TRON
2019-09-01,0.01593,0.01619,0.0156,0.01588,84571.5,TRON
2019-09-02,0.01588,0.01739,0.01538,0.01598,111286.64,TRON
2019-09-03,0.01598,0.01621,0.01579,0.01602,79247.48,TRON
2019-09-04,0.01602,0.0162,0.01566,0.01575,153167.95,TRON
2019-09-05,0.01575,0.01586,0.01451,0.01508,120136.08,TRON
2019-09-06,0.01508,0.01518,0.01408,0.01436,135895.0,TRON
2019-09-07,0.01436,0.01577,0.0143,0.01551,133800.49,TRON
2019-09-08,0.01551,0.01617,0.01525,0.01581,159395.02,TRON
2019-09-09,0.01581,0.01615,0.01546,0.0159,169126.43,TRON
2019-09-10,0.0159,0.01634,0.01566,0.01587,83570.26,TRON
2019-09-11,0.01587,0.01594,0.01497,0.01503,118259.97,TRON
2019-09-12,0.01503,0.01538,0.01454,0.01504,84498.41,TRON
2019-09-13,0.01504,0.01563,0.01485,0.01561,136854.15,TRON
2019-09-14,0.01561,0.016,0.01537,0.01596,52377.98,TRON
2019-09-15,0.01596,0.01608,0.01555,0.01567,57209.48,TRON
2019-09-16,0.01567,0.01597,0.01538,0.01585,99803.73,TRON
2019-09-17,0.01585,0.01746,0.01579,0.01684,196624.51,TRON
2019-09-18,0.01684,0.01862,0.01682,0.0181,200204.25,TRON
2019-09-19,0.0181,0.01812,0.01665,0.01777,171705.11,TRON
2019-09-20,0.01777,0.018,0.01724,0.01754,83178.14,TRON
2019-09-21,0.01754,0.01864,0.01732,0.01809,167400.84,TRON
2019-09-22,0.01809,0.01855,0.01669,0.01705,121861.13,TRON
2019-09-23,0.01705,0.01739,0.01601,0.01602,195634.68,TRON
2019-09-24,0.01602,0.01671,0.01194,0.01273,316967.4,TRON
2019-09-25,0.01273,0.01406,0.01231,0.01333,253057.71,TRON
2019-09-26,0.01333,0.01372,0.01217,0.01292,215124.35,TRON
2019-09-27,0.01292,0.01409,0.01282,0.01409,114156.37,TRON
2019-09-28,0.01409,0.01418,0.01343,0.01371,90900.43,TRON
2019-09-29,0.01371,0.01409,0.013,0.01379,91696.17,TRON
2019-09-30,0.01379,0.01521,0.01316,0.01471,162688.42,TRON
2019-10-01,0.01471,0.01531,0.01396,0.01421,146294.14,TRON
