date,open,high,low,close,volume,currency
2018-09-10,0.00586,0.007002,0.005798,0.007001,121497.11,Dogecoin
2018-09-11,0.007,0.00711,0.006,0.006443,134505.44,Dogecoin
2018-09-12,0.006455,0.006598,0.006004,0.006448,124765.21,Dogecoin
2018-09-13,0.006448,0.007,0.0055,0.006512,121220.91,Dogecoin
2018-09-14,0.006496,0.006842,0.00585,0.006115,100593.28,Dogecoin
2018-09-15,0.00616,0.0064,0.006066,0.006199,63872.95,Dogecoin
2018-09-16,0.006199,0.006701,0.006106,0.006516,81236.03,Dogecoin
2018-09-17,0.006467,0.006581,0.006,0.006272,81016.57,Dogecoin
2018-09-18,0.006274,0.00642,0.005785,0.005967,48438.14,Dogecoin
2018-09-19,0.005967,0.006117,0.0054,0.005607,71678.34,Dogecoin
2018-09-20,0.005607,0.00595,0.0056,0.005687,77444.21,Dogecoin
2018-09-21,0.005668,0.0059,0.0055,0.005679,91998.52,Dogecoin
2018-09-22,0.005658,0.006,0.0055,0.00576,96701.17,Dogecoin
2018-09-23,0.005759,0.0059,0.005,0.005878,76037.66,Dogecoin
2018-09-24,0.005853,0.006,0.00565,0.005755,82750.62,Dogecoin
2018-09-25,0.00578,0.00591,0.005696,0.005731,78741.72,Dogecoin
2018-09-26,0.00573,0.0059,0.00573,0.005818,73504.32,Dogecoin
2018-09-27,0.005825,0.00615,0.0058,0.005924,80982.91,Dogecoin
2018-09-28,0.005948,0.00613,0.00588,0.005963,83992.18,Dogecoin
2018-09-29,0.005955,0.0061,0.00585,0.005881,83000.11,Dogecoin
2018-09-30,0.005854,0.0061,0.00575,0.005905,78486.2,Dogecoin
2018-10-01,0.005905,0.0061,0.005891,0.005986,44589.63,Dogecoin
2018-10-02,0.005986,0.0061,0.00585,0.005909,61577.0,Dogecoin
2018-10-03,0.005938,0.005938,0.00567,0.005728,82011.71,Dogecoin
2018-10-04,0.005738,0.005899,0.00561,0.005673,80902.19,Dogecoin
2018-10-05,0.005673,0.0058,0.00555,0.005617,42811.5,Dogecoin
2018-10-06,0.005593,0.00569,0.0054,0.005547,63985.32,Dogecoin
2018-10-07,0.005547,0.00565,0.005508,0.005599,63015.1,Dogecoin
2018-10-08,0.005601,0.005623,0.00558,0.005581,11507.67,Dogecoin
2018-10-09,0.005581,0.005743,0.005581,0.005621,44490.33,Dogecoin
2018-10-10,0.005621,0.005701,0.0056,0.005667,99982.86,Dogecoin
2018-10-11,0.005674,0.005674,0.00479,0.004875,75167.7,Dogecoin
2018-10-12,0.004961,0.005381,0.004891,0.005236,50019.87,Dogecoin
2018-10-13,0.005236,0.005297,0.004801,0.005131,80252.93,Dogecoin
2018-10-14,0.005131,0.005193,0.005,0.005052,46555.83,Dogecoin
2018-10-15,0.005052,0.005128,0.004422,0.005111,73422.28,Dogecoin
2018-10-16,0.005103,0.00515,0.0051,0.005102,17784.09,Dogecoin
2018-10-17,0.005102,0.005192,0.004502,0.004548,32829.54,Dogecoin
2018-10-18,0.004547,0.0046,0.004322,0.004384,85036.02,Dogecoin
2018-10-19,0.004357,0.00475,0.00425,0.004569,48537.83,Dogecoin
2018-10-20,0.004556,0.004624,0.004166,0.004504,63373.71,Dogecoin
2018-10-21,0.004595,0.004595,0.00435,0.004479,56594.16,Dogecoin
2018-10-22,0.004479,0.004521,0.0043,0.004337,37312.48,Dogecoin
2018-10-23,0.004329,0.004331,0.004045,0.004223,71139.73,Dogecoin
2018-10-24,0.004242,0.004285,0.003899,0.004031,43679.57,Dogecoin
2018-10-25,0.004031,0.004048,0.00365,0.003777,70208.71,Dogecoin
2018-10-26,0.003777,0.003971,0.003701,0.003939,77228.88,Dogecoin
2018-10-27,0.003902,0.0043,0.003847,0.004227,60118.02,Dogecoin
2018-10-28,0.004227,0.004227,0.004023,0.004111,68039.37,Dogecoin
2018-10-29,0.004111,0.004126,0.0038,0.003873,80470.82,Dogecoin
2018-10-30,0.003887,0.004028,0.0038,0.003972,58238.63,Dogecoin
2018-10-31,0.003944,0.004545,0.0038,0.004028,30569.0,Dogecoin
2018-11-01,0.004028,0.004208,0.003778,0.003831,46355.02,Dogecoin
2018-11-02,0.003831,0.0042,0.003819,0.003872,75958.09,Dogecoin
2018-11-03,0.003878,0.00408,0.00385,0.003874,50937.61,Dogecoin
2018-11-04,0.003874,0.00399,0.003706,0.00383,28907.81,Dogecoin
2018-11-05,0.003835,0.003847,0.003651,0.003651,40969.65,Dogecoin
2018-11-06,0.003651,0.003765,0.0036,0.003692,40123.9,Dogecoin
2018-11-07,0.003679,0.00376,0.003631,0.00364,51901.22,Dogecoin
2018-11-08,0.00364,0.003674,0.003356,0.003442,63595.9,Dogecoin
2018-11-09,0.003442,0.003476,0.003125,0.003221,62504.76,Dogecoin
2018-11-10,0.003221,0.003404,0.0031,0.003335,63471.55,Dogecoin
2018-11-11,0.003333,0.003353,0.003153,0.003175,58111.07,Dogecoin
2018-11-12,0.003188,0.003198,0.00303,0.003094,62703.9,Dogecoin
2018-11-13,0.003086,0.00316,0.002979,0.002993,28658.51,Dogecoin
2018-11-14,0.002993,0.003,0.002743,0.002863,31401.42,Dogecoin
2018-11-15,0.002897,0.0034,0.002674,0.003023,31674.76,Dogecoin
2018-11-16,0.003023,0.003097,0.002801,0.002915,46800.54,Dogecoin
2018-11-17,0.002915,0.002929,0.00255,0.002708,52938.62,Dogecoin
2018-11-18,0.002691,0.002726,0.0026,0.002625,46718.92,Dogecoin
2018-11-19,0.002626,0.002707,0.0024,0.002432,35952.66,Dogecoin
2018-11-20,0.002421,0.002548,0.0023,0.002414,40255.46,Dogecoin
2018-11-21,0.002414,0.002739,0.0023,0.002484,26687.85,Dogecoin
2018-11-22,0.002468,0.002485,0.00237,0.002408,44433.23,Dogecoin
2018-11-23,0.002395,0.002481,0.002248,0.002304,33187.78,Dogecoin
2018-11-24,0.002307,0.002397,0.002205,0.00222,29024.55,Dogecoin
