,Binance Coin,Bitcoin,Bitcoin Cash,Cardano,Chainlink,Dai,Dogecoin,Ethereum,Litecoin,Monero,OKB,Stellar,TRON,Tether,True USD,Wrapped Bitcoin,XRP
2019-02-27,3.3333333333333335,17.68966522020417,99.11070917175371,8.368143665820808,5.434425192867081,99.32986597319463,3.093803121619533,7.632318883861405,71.56166114006001,31.024860476915272,4.333941605839415,73.67044463818658,37.97096973440395,100.4,101.1303391017305,,87.72027972027972
2019-02-28,3.471169076264618,17.655724070924535,99.54028185997439,8.383759515908649,5.3863665106867336,98.2996599319864,3.050533147890589,7.6458423724706845,72.27222485393969,30.358954845256214,4.424574209245742,73.60069747166521,37.36874613959234,100.2,101.43042912873861,,88.55944055944056
2019-03-01,3.845246520405756,17.693174781218122,99.8266636521215,8.36033574077689,5.462248640445176,100.02000400080016,3.073713490959666,7.638517149473993,74.4197063003316,30.663368848300355,5.125304136253041,74.65562336530078,37.26065472513898,100.2,101.1303391017305,,88.72727272727272
2019-03-02,4.007009739493816,17.746095267033724,92.56160976712638,8.506734335350382,5.393954723662577,98.66973394678936,3.1046206150517692,7.507226614225582,77.00931627980421,30.92973110096398,4.983576642335766,75.43156059285093,36.14885731933292,100.6,101.33039911973592,,88.4755244755245
2019-03-03,3.8620968557274287,17.604650722484692,98.65852739467933,8.252976771422995,5.34463133931959,98.48969793958791,3.0999845464379536,7.365793462520215,75.66714037580925,30.993150684931503,4.855231143552311,74.40278988666086,35.53119209388512,100.1,101.1303391017305,,87.52447552447553
2019-03-04,3.8620968557274287,17.230466868589566,93.36046423995779,7.876244388053874,5.130896673833312,98.09961992398479,3.053623860299799,7.110537615020088,72.58803094899731,29.98477929984779,4.618613138686131,73.21708805579773,35.886349598517604,100.4,101.0303090927278,,85.11888111888113
2019-03-05,4.62036194520271,17.89035669608079,99.76637274851157,8.33495998438415,5.464778044770456,98.74974994998999,3.0335342296399315,7.734308527123046,83.38859939996843,31.27853881278539,5.162408759124087,74.08892763731474,37.507720815318095,100.4,101.23036911073322,,88.6993006993007
2019-03-06,4.930408115121491,17.894050970832314,100.00753636295123,8.479406597696663,5.47110155558366,98.57971594318865,3.0551692165044044,7.766426812570083,87.74672351176378,31.506849315068493,5.644768856447689,73.18221447253705,36.658431130327365,100.29999999999998,101.23036911073322,,89.17482517482517
2019-03-07,5.095541401273885,17.92928511627499,98.56055467631322,8.313488190513372,5.74427722271405,96.91938387677536,3.1370730953484776,7.724729389358141,90.38370440549504,31.690766108574326,6.411192214111922,74.48997384481257,36.272390364422485,100.2,100.73021906571971,,87.86013986013987
2019-03-08,4.81919590199845,17.861910780494046,97.2492275227975,8.286160452859653,5.88718856709245,97.41948389677934,3.069077422345851,7.534837070136192,87.82567503552818,30.95509893455099,6.0888077858880765,76.3382737576286,35.438542310067945,100.1,100.9302790837251,,86.57342657342659
2019-03-09,4.876487042092138,18.23004525948355,100.67827266561157,9.06500097599063,6.047805741747818,98.1496299259852,3.0860763405965073,7.745578100964112,91.37849360492658,31.54490106544901,6.071167883211678,78.38709677419355,36.08709079678814,100.1,101.33039911973592,,88.13986013986013
2019-03-10,4.863006773834798,18.14738586191817,99.88695455573139,8.850283037282843,6.346275452131023,99.07981596319264,3.075258847164271,7.657111946311749,89.73630191062686,31.55124302384576,6.0723844282238435,87.8814298169137,35.994441012970974,100.29999999999998,101.1303391017305,,87.91608391608393
2019-03-11,4.859636706770464,17.893635364922766,97.52053658904214,9.2816708959594,5.909953206019982,99.67993598719744,3.0489877916859833,7.480179637007027,86.64140217906206,31.183409436834093,5.7250608272506085,88.75326939843069,34.990735021618285,100.1,101.0303090927278,,87.27272727272728
2019-03-12,5.17305294375358,17.956807463173853,97.46024568543221,9.207495608042162,6.180599468825092,100.02000400080016,3.166434863235976,7.533146634060032,89.46786672982789,31.81126331811263,6.125304136253041,91.28160418483,35.392217418159355,100.2,101.23036911073322,,86.93706293706295
2019-03-13,5.082061133016547,17.91002870913266,97.55821840379832,9.025961350771034,6.126217275831541,100.42008401680336,3.138618451553082,7.445807436791776,87.6361913784936,32.052257737189244,6.0012165450121655,98.7794245858762,34.89808523780111,100.29999999999998,101.33039911973592,,88.41958041958043
2019-03-14,5.0281400599871935,17.923882239450883,99.80405456326777,9.248487214522742,6.181864170987732,99.58991798359672,3.180343069077422,7.453696138480523,88.44149692089057,32.31861998985286,6.0060827250608275,93.1124673060157,35.2532427424336,100.1,101.1303391017305,,87.72027972027972
2019-03-15,5.038250261180197,18.134640614025404,108.2899992463637,9.705250829592037,6.19704059693942,98.92978595719143,3.183433781486633,7.700499805599851,92.38907310911101,33.07331303906646,6.4294403892944025,90.9328683522232,36.00988264360716,100.1,101.1303391017305,,88.53146853146853
2019-03-16,5.402217504128332,18.59610170892532,118.11741653478032,9.998048018739022,6.118629062855698,98.32966593318663,3.2684283727399164,7.985056545086748,97.09458392546976,34.37341451040081,7.0985401459854005,93.63557105492589,36.334156886967264,100.49999999999999,100.53015904771429,,89.67832167832168
2019-03-17,5.2842651568766215,18.462138070748132,117.95161654985304,9.709154792113996,6.097129126090806,98.2996599319864,3.232885180033998,7.844186872073433,95.89452076425074,33.365043125317094,6.684914841849148,95.4664341761116,36.04076590487956,100.4,100.83024907472242,,88.78321678321679
2019-03-18,5.237084217975937,18.419884803277558,121.23747079659357,9.740386492289673,6.060452763374226,98.17963592718544,3.262246947921496,7.756847674805177,93.46281383230696,33.4855403348554,6.59367396593674,100.871839581517,35.42310067943175,100.0,101.0303090927278,,88.58741258741259
2019-03-19,5.237084217975937,18.582848498254222,120.79282538247043,10.148350575834472,6.081952700139117,97.68953790758151,3.2267037552155773,7.8227746817754085,94.17337754618664,34.19583967529173,8.388077858880779,98.256320836966,35.73193329215565,100.2,101.43042912873861,,88.64335664335665
2019-03-20,5.115761803659892,18.733436372813276,121.52385258874068,10.425531914893616,6.147717212596433,97.95959191838368,3.2282491114201823,7.8610912328350295,95.57871466919312,34.88711314053779,8.947688564476886,96.0767218831735,35.948116121062384,100.4,100.63018905671701,,89.42657342657343
2019-03-21,4.859636706770464,18.457196978267966,102.20061798176201,10.22447784501269,5.7885417984064755,97.8995799159832,3.191160562509658,7.62612061824882,92.76804042318017,33.4855403348554,8.47323600973236,92.8509154315606,34.78999382334775,100.4,100.53015904771429,,87.04895104895105
2019-03-22,5.122501937788561,18.47525274611605,92.89320973698094,11.270739800897912,5.873276843303402,98.63972794558912,3.1447998763715033,7.6897937104508385,93.87336175588189,33.54261796042618,8.673965936739659,93.9843068875327,35.51575046324892,100.29999999999998,100.4301290387116,,87.07692307692308
2019-03-23,5.109021669531224,18.50466840882507,122.48850704649936,12.352137419480774,5.846718097887947,98.71974394878976,3.175707000463607,7.733745048430992,96.24190746881416,33.365043125317094,8.454987834549877,93.02528334786399,38.001852995676344,100.0,100.63018905671701,,87.18881118881119
2019-03-24,5.783035082398139,18.444174659768837,105.73517220589343,11.946125317196955,5.741747818388769,98.50970194038807,3.1602534384175547,7.674579785765401,94.53655455550292,33.43480466768138,8.412408759124087,90.5841325196164,36.534898085237806,100.1,100.4301290387116,,86.2937062937063
2019-03-25,5.644862332760422,18.12295747012371,121.14703444117869,11.446418114386102,5.988364740103705,97.93958791758351,3.189615206305053,7.525257932371288,92.95752408021475,32.407407407407405,8.302919708029197,87.79424585876198,35.46942557134034,99.71,100.4301290387116,,84.58741258741259
2019-03-26,5.446028375964682,18.20455476369802,120.43861632376216,12.028108530158113,5.813835841659289,98.45969193838768,3.178797712872817,7.550614473513684,92.7522501184273,32.85134449518011,8.521897810218977,89.1891891891892,35.22235948116121,99.89,100.4301290387116,,84.69930069930071
2019-03-27,5.604421527988406,18.683702198970867,126.8219157434622,13.045090767128636,6.28556974832427,98.56971394278857,3.2545201668984696,7.872360806676096,97.17353544923417,33.87239979705733,9.324817518248175,92.6765475152572,36.51945645460161,100.2,100.4301290387116,12.983564448426174,87.02097902097901
2019-03-28,5.631382064503083,18.639694150993318,126.1963976185093,12.732773765371853,6.319716706715568,97.57951590318063,3.217431617987946,7.785585088099893,95.79977893573346,33.4855403348554,9.884428223844282,91.3687881429817,36.17974058060531,100.2,100.63018905671701,22.281020390934266,85.93006993006993
2019-03-29,5.567350790280726,18.98570915990807,128.74368829602835,13.925434315830568,6.395598836474011,98.21964392878574,3.269973728944521,8.085355752272228,97.18932575398705,34.04997463216641,10.32846715328467,92.8509154315606,36.59666460778258,100.2,100.53015904771429,14.78955140498201,86.6013986013986
2019-03-30,5.735854143497455,19.016879603124064,125.5708794935564,13.989849697442905,6.288099152649551,98.1996399279856,3.2637923041261017,8.033515712603327,95.65766619295752,34.03094875697615,10.030413625304135,92.5893635571055,36.39592340951205,100.29999999999998,100.83024907472242,21.86684467580301,87.49650349650351
2019-03-31,5.917837764971522,18.991758534813687,127.54540658678121,13.650204958032406,6.461363348931328,97.58951790358071,3.2282491114201823,7.990691332007279,95.72082741196904,35.603754439370874,11.399026763990268,92.8509154315606,36.658431130327365,100.2,100.4301290387116,22.920091028238037,86.96503496503497
2019-04-01,6.042530246351903,19.17014582687797,125.73667947848368,13.989849697442905,7.051979258884533,97.47949589917984,3.78457734507804,7.974350449937736,95.64187588820464,38.14687975646879,12.755474452554743,95.640802092415,37.92464484249536,100.2,100.3300990297089,14.527381591093516,87.66433566433567
2019-04-02,6.713173592154484,22.659434508128097,183.5330469515412,16.779230919383174,7.4465663336284305,98.42968593718743,4.348632359758924,9.298525376262896,122.50118427285645,44.032217148655505,13.783454987834547,108.10810810810811,41.72328597899938,101.0,100.1300390117035,16.05412978582161,99.16083916083916
2019-04-03,6.30539547737,22.98111348211717,227.03293390609693,17.77083739996096,7.1329201972935365,97.88957791558312,4.929686292690465,9.082713037206497,135.32291173219645,42.00913242009132,13.193430656934305,105.75414123801221,40.16368128474367,100.69999999999999,100.23006902070621,20.217384585079245,95.83216783216784
2019-04-04,6.419977757557375,22.68912724144348,216.30868942648277,17.101307827444856,6.871126849626913,96.60932186437286,5.5385566373048984,8.890003324524283,134.13863887573032,40.537798072044644,14.026763990267638,104.2720139494333,39.97838171710933,100.29999999999998,100.1300390117035,16.830259461848364,92.6993006993007
2019-04-05,6.588481110774104,23.307317942676857,221.6067525812043,17.74936560609018,7.337801947641331,97.58951790358071,5.507649513212795,9.371214127537767,140.42318016737724,44.04490106544901,13.996350364963503,111.24673060156931,42.325509573811,100.89999999999999,100.1300390117035,16.887094445256885,101.93006993006995
2019-04-06,6.4435682270077175,23.353588733939716,230.9669153666441,17.55026351747023,7.242949285443277,97.48949789957992,5.306753206614124,9.352619330700009,146.060318964156,43.233130390664634,13.461070559610706,109.2414995640802,41.63063619518221,100.29999999999998,100.3300990297089,,99.02097902097901
2019-04-07,6.426717891686044,24.018142583304737,241.5404325872334,17.538551629904354,7.349184267105096,96.12922584516903,5.261937876680575,9.873837120849274,145.36554555502923,44.36834094368341,12.834549878345497,116.30340017436791,44.857936998147004,100.6,100.1300390117035,,101.76223776223776
2019-04-08,6.120041788831598,24.447278774128808,233.84580601401765,16.993948858090963,7.215125837865183,96.1492298459692,4.677793231339824,10.184313880170622,141.44954997631453,45.19279553526129,11.849148418491483,114.38535309503052,47.62198888202594,101.1,100.1300390117035,18.375968028476542,100.44755244755244
2019-04-09,6.221143800761635,24.018789081386256,223.55113422262417,16.34198711692368,6.759833059314531,95.38907781556311,4.49389584299181,9.932438904822813,137.32828043581242,43.41070522577372,11.453771289537713,109.06713164777679,46.61828289067326,101.0,100.23006902070621,,98.01398601398601
2019-04-10,6.157112526539278,24.560462116828667,229.9118245534705,17.487800117118876,6.586568863032756,95.79915983196639,4.756606397774687,9.997802433100993,139.58629401547452,44.96448503297819,10.57177615571776,109.32868352223193,46.402100061766525,100.29999999999998,99.84995498649594,18.003495905067123,99.02097902097901
2019-04-11,5.9447983014862,23.313459674451273,204.84588137764717,16.226820222525866,6.095864423928165,95.5491098219644,4.320815948076031,9.305287120567534,125.46976156639822,42.04084221207509,9.397810218978101,100.6102877070619,41.32180358245831,100.6,100.23006902070621,,92.08391608391608
2019-04-12,6.211033599568631,23.465571437345332,212.69877157283895,16.386882685926217,6.257746300746174,95.29905981196238,4.368721990418791,9.260208825203275,124.69603663350703,41.89497716894977,9.914841849148418,99.128160418483,41.32180358245831,100.6,100.03000900270081,,91.13286713286713
2019-04-13,6.312135611498669,23.461692448856226,210.24945361368603,16.3009955104431,6.855950423675225,98.24964992998599,4.484623705764179,9.247248815286051,123.38544133901786,41.4066463723998,9.750608272506083,97.4716652136007,40.67325509573811,100.69999999999999,100.3300990297089,,91.41258741258741
2019-04-14,6.57163077545243,23.853885892165046,218.27568015675632,16.50009759906305,6.7029214619957,97.38947789557912,4.467624787513522,9.477148121643781,132.38591504816043,42.32623033992897,9.653284671532845,101.3949433304272,42.04756022235948,100.69999999999999,100.1300390117035,17.119508930981016,92.39160839160839
2019-04-15,6.504229434165739,23.26132422202037,235.70728766297387,16.10579738434511,6.1919817882888575,96.85937187437487,4.359449853191161,9.031999954921705,123.6065056055582,40.601217656012174,8.49148418491484,99.8256320836966,40.84311303273626,100.2,100.03000900270081,,89.34265734265735
2019-04-16,6.662622586189465,24.07194045937383,239.2870600648127,16.2814756978333,6.3677753888959145,97.97959591918384,4.340905578735898,9.390372403067577,127.66461392704878,43.505834601725006,9.610705596107055,100.9590235396687,41.676961087090795,100.69999999999999,100.03000900270081,23.09843846805731,91.27272727272727
2019-04-17,6.605331446095778,24.18022888802792,233.8533423769689,16.168260784696468,6.366510686733273,97.53950790158031,4.396538402101684,9.400515019524537,125.18553608084638,42.80821917808219,9.40389294403893,101.65649520488229,41.460778258184064,100.69999999999999,100.23006902070621,16.95103380159147,94.20979020979021
2019-04-18,7.420887675664744,24.427237333601784,231.14025171452255,15.935975014639862,6.653598077652713,97.91958391678335,4.578890434245094,9.815235336875736,129.79630506868781,43.88001014713343,10.675182481751824,101.8308631211857,41.63063619518221,100.6,100.1300390117035,,94.29370629370631
2019-04-19,8.25666430761972,24.453928468681553,231.5095334991333,15.469451493265666,6.527127861388643,97.65953190638128,4.483078349559573,9.799457933498244,130.443707563556,43.55657026889904,11.046228710462287,100.7846556233653,40.904879555281035,100.69999999999999,100.23006902070621,,92.97902097902097
2019-04-20,8.435277862029453,24.59546537009937,226.30944306277794,14.872145227405817,6.527127861388643,97.42948589717943,4.461443362695101,9.801711848266457,129.00678983104373,44.216133942161335,10.760340632603405,100.871839581517,40.48795552810377,100.6,100.1300390117035,,91.94405594405595
2019-04-21,8.169042563947022,24.501076650197895,219.04438917778276,14.446613312512202,6.329834324016693,98.08961792358471,4.299180961211559,9.584772551825953,122.05905573977577,43.677067478437344,10.048661800486617,99.128160418483,38.80481778875849,100.89999999999999,100.1300390117035,22.783354915557144,90.23776223776224
