Date,Open,High,Low,Close,Adj Close,Volume
2019-04-08,50.000000,50.000000,50.000000,50.000000,49.077389,0
2019-04-09,55.000000,58.770000,54.840000,58.049999,56.978859,27102313
2019-04-10,58.500000,58.540001,56.119999,57.639999,56.576420,9612093
2019-04-11,57.000000,57.240002,55.549999,56.000000,54.966679,7584156
2019-04-12,54.000000,55.139999,53.820000,54.000000,53.003586,9887415
2019-04-15,54.099998,55.970001,54.099998,55.080002,54.063663,5311456
2019-04-16,55.630001,56.480000,55.610001,56.299999,55.261147,4092226
2019-04-17,57.000000,57.849998,57.000000,57.849998,56.782543,5155431
2019-04-18,57.279999,57.380001,55.400002,55.910000,54.878342,4139662
2019-04-23,56.110001,56.439999,55.009998,56.180000,55.143356,3698056
2019-04-24,56.619999,57.560001,56.290001,57.560001,56.497898,3419704
2019-04-25,57.900002,59.849998,57.869999,59.570000,58.470806,3569879
2019-04-26,59.200001,59.400002,58.389999,59.000000,57.911324,2070471
2019-04-29,59.000000,59.099998,58.189999,58.750000,57.665936,1256346
2019-04-30,58.560001,58.869999,58.279999,58.680000,57.597229,1693919
2019-05-02,58.910000,60.330002,58.860001,60.000000,58.892876,2542025
2019-05-03,60.810001,60.990002,59.639999,59.740002,58.637672,2189206
2019-05-06,59.020000,60.060001,58.410000,60.060001,58.951767,1221917
2019-05-07,60.700001,60.939999,59.599998,59.790001,58.686749,2064094
2019-05-08,59.889999,60.549999,59.700001,60.509998,59.393459,1531113
2019-05-09,61.000000,61.540001,60.230000,60.980000,59.854794,2505394
2019-05-10,61.689999,62.860001,61.689999,62.860001,61.700100,1675347
2019-05-13,63.500000,63.849998,62.599998,62.720001,61.562687,2000821
2019-05-14,62.290001,62.750000,60.810001,61.500000,60.365192,1873590
2019-05-15,60.599998,61.590000,59.880001,61.590000,60.453533,1497958
2019-05-16,61.000000,62.590000,60.900002,62.580002,61.425270,1449056
2019-05-17,62.000000,62.400002,61.799999,62.000000,60.855965,1711477
2019-05-20,61.630001,61.840000,59.820000,60.439999,59.324757,1560965
2019-05-21,60.740002,60.869999,59.639999,59.700001,58.598408,1246747
2019-05-22,59.099998,59.680000,58.599998,59.410000,58.313763,1631051
2019-05-23,59.000000,59.549999,58.599998,59.299999,58.205784,1512867
2019-05-24,59.660000,59.660000,58.740002,58.869999,57.783722,1391583
2019-05-27,59.189999,59.369999,58.110001,58.150002,57.077007,645573
2019-05-28,58.290001,58.820000,57.450001,58.709999,57.626671,3094673
2019-05-29,58.000000,58.820000,57.720001,58.599998,57.518707,1249478
2019-05-31,58.500000,58.700001,57.820000,58.230000,57.155529,1591426
2019-06-03,58.000000,58.810001,57.810001,58.720001,57.636494,1425978
2019-06-04,58.220001,58.639999,58.220001,58.509998,57.430363,1259312
2019-06-05,58.250000,59.029999,57.599998,58.340000,57.263504,1525500
2019-06-06,58.290001,58.700001,57.720001,58.029999,56.959221,1049971
2019-06-07,58.380001,58.599998,57.939999,58.340000,57.263504,779340
2019-06-11,58.139999,59.040001,58.139999,59.000000,57.911324,1164087
2019-06-12,58.820000,59.020000,58.490002,58.740002,57.656128,751543
2019-06-13,58.830002,59.099998,58.139999,58.639999,57.557968,1156257
2019-06-14,58.299999,58.430000,57.480000,57.980000,56.910145,954071
2019-06-17,58.049999,58.230000,57.369999,58.099998,57.027927,922093
2019-06-18,58.000000,58.990002,57.900002,58.750000,57.665936,1321491
2019-06-19,58.520000,58.730000,58.259998,58.459999,57.381287,864817
2019-06-20,58.910000,59.189999,58.380001,58.549999,57.469624,1078292
