Date,Open,High,Low,Close,Adj Close,Volume
2012-09-03,49.724461,49.989658,49.680260,49.945457,32.621655,2188122
2012-09-04,50.033855,50.078056,49.238266,49.459263,32.304100,4124232
2012-09-05,49.459263,50.210655,49.415062,50.078056,32.708260,6210738
2012-09-06,50.078056,50.652649,50.033855,50.475853,32.968082,4026724
2012-09-07,50.564251,50.785248,49.901257,50.033855,32.679394,6017780
2012-09-10,49.857059,49.945457,49.459263,49.591862,32.390705,4079249
2012-09-11,49.415062,49.636063,49.238266,49.547661,32.361835,4326310
2012-09-12,49.415062,49.503464,49.017265,49.238266,32.159756,4869204
2012-09-13,49.194065,49.636063,49.194065,49.459263,32.304100,4296772
2012-09-14,49.768658,49.768658,48.928867,49.149864,32.102013,7145856
2012-09-17,49.105667,49.503464,49.017265,49.149864,32.102013,4750510
2012-09-18,49.282463,49.459263,49.105667,49.238266,32.159756,5164151
2012-09-19,49.326664,49.636063,49.326664,49.547661,32.361835,6453963
2012-09-20,49.459263,49.945457,49.459263,49.812859,32.535046,4872024
2012-09-21,50.078056,50.564251,49.945457,50.564251,33.025818,18130414
2012-09-24,50.829449,51.050446,50.696850,50.873646,33.227894,6021334
2012-09-25,50.829449,51.094646,50.696850,50.962048,33.285637,3999480
2012-09-26,51.006245,51.138844,50.652649,50.741051,33.141296,4509295
2012-09-27,50.829449,51.183044,50.785248,50.873646,33.227894,4259011
2012-09-28,51.050446,51.183044,50.873646,50.873646,33.227894,6251685
2012-10-01,50.785248,51.492439,50.741051,51.492439,33.632057,5023338
2012-10-02,51.271442,51.669239,51.183044,51.359840,33.545452,3256362
2012-10-03,51.404041,51.448242,51.227242,51.315643,33.516590,2467247
2012-10-04,51.359840,51.536640,51.138844,51.448242,33.603191,4014808
2012-10-05,51.580841,51.801838,51.492439,51.625038,33.718666,3142756
2012-10-08,51.492439,51.846039,51.271442,51.713436,33.776398,3789640
2012-10-09,51.846039,51.934437,51.580841,51.580841,33.689804,3791087
2012-10-10,51.580841,51.625038,51.183044,51.227242,33.458847,2659606
2012-10-11,51.183044,51.359840,50.873646,51.006245,33.314507,2647908
2012-10-12,51.050446,51.094646,50.829449,50.962048,33.285637,3238709
2012-10-15,50.785248,51.448242,50.785248,51.359840,33.545452,2664616
2012-10-16,51.492439,51.890236,51.448242,51.801838,33.834145,4115696
2012-10-17,51.757637,52.022835,51.713436,51.846039,33.863018,2953485
2012-10-18,51.978634,52.332230,51.890236,52.155434,34.065090,4094744
2012-10-19,52.243832,52.553230,51.801838,52.067036,34.007355,4917732
2012-10-22,51.978634,52.022835,51.801838,51.846039,33.863018,2420678
2012-10-23,51.801838,51.846039,50.873646,50.917847,33.256775,5623341
2012-10-24,51.094646,51.094646,50.564251,50.564251,33.025818,5025957
2012-10-25,50.210655,50.475853,50.078056,50.210655,32.794872,4558722
2012-10-26,50.166454,50.343254,49.945457,50.254852,32.823738,3454652
2012-10-29,50.078056,50.254852,49.945457,50.210655,32.794872,3339210
2012-10-30,50.033855,50.299053,49.901257,49.901257,32.592785,3401140
2012-10-31,49.768658,49.989658,49.547661,49.547661,32.361835,5058216
2012-11-01,49.503464,50.166454,49.194065,50.166454,32.765995,4326189
2012-11-02,49.989658,50.696850,49.901257,50.696850,33.112427,4622593
2012-11-05,50.520050,50.608452,50.166454,50.387451,32.910347,3884242
2012-11-06,50.254852,50.343254,49.857059,50.210655,32.794872,4184106
2012-11-07,50.387451,50.917847,49.945457,49.989658,32.650532,4564987
2012-11-08,50.254852,50.741051,50.078056,50.387451,32.910347,5278263
2012-11-09,50.475853,50.829449,50.387451,50.785248,33.170162,3699123
2012-11-12,50.873646,50.962048,50.299053,50.343254,32.881477,3980669
2012-11-13,50.210655,50.696850,50.122253,50.564251,33.025818,3058026
2012-11-14,50.387451,50.475853,49.989658,50.166454,32.765995,3539143
2012-11-15,49.945457,49.945457,49.238266,49.326664,32.217495,5144049
2012-11-16,49.061466,49.503464,48.928867,49.149864,32.102013,5489871
2012-11-19,49.415062,49.680260,49.105667,49.370865,32.246361,4250291
2012-11-20,49.238266,49.370865,48.796268,49.017265,32.015415,4792557
2012-11-21,49.017265,49.370865,49.017265,49.194065,32.130886,3211737
2012-11-22,49.326664,49.812859,49.194065,49.591862,32.390705,4017726
2012-11-23,49.636063,49.901257,49.591862,49.812859,32.535046,2351281
2012-11-26,49.812859,49.812859,49.503464,49.547661,32.361835,2983206
2012-11-27,49.680260,50.122253,49.680260,50.033855,32.679394,4985672
2012-11-28,49.989658,50.387451,49.945457,50.343254,32.881477,4421770
2012-11-29,50.431652,50.962048,50.387451,50.962048,33.285637,5100119
2012-11-30,50.829449,51.094646,50.696850,50.696850,33.112427,4785318
2012-12-03,50.741051,51.227242,50.696850,50.962048,33.285637,3463770
2012-12-04,51.094646,51.271442,51.006245,51.183044,33.429985,5303958
2012-12-05,51.315643,51.404041,50.873646,51.138844,33.401115,3976080
2012-12-06,51.138844,51.492439,51.050446,51.404041,33.574322,4077521
2012-12-07,51.138844,51.625038,51.138844,51.492439,33.632057,3175124
2012-12-10,51.536640,51.713436,51.359840,51.669239,33.747536,2136307
2012-12-11,51.713436,52.332230,51.713436,52.022835,33.978481,5693944
2012-12-12,51.890236,52.288033,51.757637,51.934437,33.920750,3690675
2012-12-13,51.978634,51.978634,51.580841,51.713436,33.776398,3286915
2012-12-14,51.669239,51.713436,51.315643,51.404041,33.574322,3307374
2012-12-17,51.404041,51.536640,51.094646,51.536640,33.660927,3765037
2012-12-18,51.757637,51.801838,51.404041,51.536640,33.660927,5026626
2012-12-19,51.669239,51.846039,51.536640,51.669239,33.747536,5068676
2012-12-20,51.536640,51.580841,51.050446,51.227242,33.458847,4308491
2012-12-21,51.271442,51.359840,50.785248,51.138844,33.401115,11361892
2012-12-27,51.050446,51.315643,50.873646,51.006245,33.314507,2218828
2012-12-28,51.006245,51.227242,50.785248,50.785248,33.170162,2470448
2013-01-03,51.713436,52.111233,51.580841,51.890236,33.891880,5036498
2013-01-04,52.067036,52.597427,51.934437,52.509029,34.296047,3803091
2013-01-07,52.464828,52.597427,52.332230,52.332230,34.180569,3702270
2013-01-08,52.464828,52.818424,52.376431,52.641628,34.382648,4526910
2013-01-09,52.597427,52.818424,52.288033,52.774227,34.469254,3979335
2013-01-10,52.862625,52.951023,52.685829,52.685829,34.411518,2925796
2013-01-11,52.774227,53.083622,52.730026,52.906826,34.555859,3905206
2013-01-14,53.172024,53.437218,52.906826,53.083622,34.671337,5733622
2013-01-15,53.127823,53.437218,52.951023,53.393021,34.873413,3972039
2013-01-16,53.525620,53.879215,53.525620,53.746616,35.104366,4714361
2013-01-17,53.879215,54.586407,53.835014,54.542206,35.624001,6852716
2013-01-18,54.807404,54.807404,53.967613,54.056011,35.306450,10015246
2013-01-21,54.232811,54.277012,53.614017,53.835014,35.162098,4233414
2013-01-22,53.790817,53.923412,53.083622,53.127823,34.700207,5606185
2013-01-23,54.586407,56.133389,53.967613,55.293598,36.114773,18613254
2013-01-24,55.470398,55.602997,55.072601,55.337799,36.143639,6917864
2013-01-25,55.205200,55.205200,54.895805,54.940002,35.883827,4332118
2013-01-28,55.028400,55.647194,54.851604,55.426197,36.201378,5046975
2013-01-29,55.205200,55.514599,55.028400,55.160999,36.028164,6518112
2013-01-30,55.470398,55.514599,54.895805,54.940002,35.883827,5202239
2013-01-31,54.851604,54.984203,54.498009,54.807404,35.797218,5759461
2013-02-01,54.674805,54.940002,54.453808,54.498009,35.595135,4846527
2013-02-04,54.586407,55.072601,54.542206,54.807404,35.797218,5231030
2013-02-05,54.674805,55.293598,54.630608,55.028400,35.941559,3590782
2013-02-06,55.072601,55.779793,54.984203,55.470398,36.230251,6484310
2013-02-07,55.426197,55.691395,55.028400,55.116802,35.999298,3951482
2013-02-08,55.205200,55.337799,54.895805,55.205200,36.057037,3201856
2013-02-11,55.293598,55.470398,55.205200,55.426197,36.201378,2557990
2013-02-12,55.470398,55.514599,55.249401,55.426197,36.201378,2751704
2013-02-13,55.470398,55.823994,55.426197,55.602997,36.316856,3333170
2013-02-14,55.735596,55.956593,55.647194,55.868195,36.490070,4056989
2013-02-15,57.017380,57.017380,56.442787,56.486984,36.894230,16049977
2013-02-18,56.486984,56.531185,56.221790,56.486984,36.894230,2740624
